0.000167,3.5e-05
0.00541,4.8e-05
0.001201,4e-05
0.000322,3.8e-05
0.00024,3.6e-05
0.00016,3.5e-05
0.000251,3.4e-05
0.00015,3.7e-05
0.000151,3.8e-05
0.000151,3.5e-05
0.000154,3.9e-05
0.000139,3.4e-05
0.000137,3.5e-05
0.000134,3.7e-05
0.00013,3.4e-05
0.000129,4e-05
0.000218,3.7e-05
0.000222,4.1e-05
0.000125,4e-05
0.000123,4e-05
0.000134,4.3e-05
0.000136,4.1e-05
0.000142,4.5e-05
0.000143,4.5e-05
0.000134,4.3e-05
0.000146,4.8e-05
0.000138,4.5e-05
0.00018,4.9e-05
0.000141,4.7e-05
0.000134,5.9e-05
0.000136,5.5e-05
0.000139,4.9e-05
0.000122,4.8e-05
0.000123,9.5e-05
0.000123,4.4e-05
0.000117,4.4e-05
0.000113,4.3e-05
0.000114,4e-05
0.000116,4e-05
0.000108,4.4e-05
0.000121,4e-05
0.000107,3.8e-05
0.000104,3.8e-05
0.000229,4.1e-05
0.00018,4e-05
0.000698,4.7e-05
0.000116,4.5e-05
0.000196,4.2e-05
0.000179,4.2e-05
0.000177,5.5e-05
0.000219,3.9e-05
0.000104,3.9e-05
0.000175,4e-05
0.000173,3.8e-05
0.000174,3.8e-05
0.000179,3.8e-05
9.7e-05,3.6e-05
0.00017,3.7e-05
0.00017,3.8e-05
0.000176,3.8e-05
9.4e-05,3.8e-05
0.000171,3.8e-05
0.000165,3.6e-05
0.000167,3.9e-05
0.000165,3.7e-05
8.8e-05,3.9e-05
0.000199,3.8e-05
0.000241,3.9e-05
0.000167,3.9e-05
9.2e-05,3.8e-05
0.000167,3.8e-05
0.000165,3.8e-05
0.000163,3.8e-05
0.000164,3.7e-05
9.2e-05,3.9e-05
0.000163,3.7e-05
0.000165,3.6e-05
0.000168,3.7e-05
9.1e-05,3.7e-05
0.000165,3.7e-05
0.000162,3.7e-05
0.000163,3.8e-05
0.000167,3.8e-05
8.9e-05,3.8e-05
0.000163,3.8e-05
0.000176,3.8e-05
0.000164,3.7e-05
0.00032,3.9e-05
9.5e-05,3.8e-05
0.000166,3.9e-05
0.000164,3.8e-05
0.000165,3.7e-05
9.1e-05,3.7e-05
0.000166,3.9e-05
0.000165,3.7e-05
0.000162,3.7e-05
0.000194,3.7e-05
9.1e-05,4.1e-05
0.000164,3.7e-05
0.000163,3.8e-05
0.000162,3.7e-05
8.8e-05,3.8e-05
0.000187,3.8e-05
0.000165,3.7e-05
0.000163,3.8e-05
0.00019,3.8e-05
8.8e-05,3.7e-05
0.000163,3.8e-05
0.000164,3.8e-05
0.000165,4.2e-05
9e-05,3.8e-05
0.000163,3.8e-05
0.000162,3.9e-05
0.000162,3.8e-05
0.000161,3.7e-05
8.6e-05,3.8e-05
0.000162,3.7e-05
0.000162,3.8e-05
0.000159,3.8e-05
0.000163,3.8e-05
8.8e-05,3.7e-05
0.000182,3.8e-05
0.000161,3.8e-05
0.000161,3.8e-05
8.9e-05,3.8e-05
0.000163,3.8e-05
0.000163,3.8e-05
0.000161,3.8e-05
0.00016,3.8e-05
9e-05,3.8e-05
0.000303,4e-05
0.000163,4e-05
0.000162,3.8e-05
8.9e-05,3.9e-05
0.000163,3.8e-05
0.000162,3.8e-05
0.000161,3.8e-05
0.000162,3.7e-05
8.8e-05,3.8e-05
0.000174,3.8e-05
0.000164,3.8e-05
0.00016,3.8e-05
8.9e-05,3.7e-05
0.000162,3.8e-05
0.000163,3.8e-05
0.000189,3.8e-05
0.000165,3.8e-05
9e-05,3.8e-05
0.000162,3.8e-05
0.000163,3.9e-05
0.000169,3.8e-05
0.000163,3.9e-05
8.9e-05,3.8e-05
0.000166,3.9e-05
0.000167,4e-05
0.000206,6.3e-05
0.000136,8.3e-05
0.000277,6.1e-05
0.000248,6.8e-05
0.000322,6.1e-05
0.000251,6.6e-05
0.000166,7.1e-05
0.000275,8.1e-05
0.000283,4.9e-05
0.000181,4.4e-05
9.6e-05,4.7e-05
0.000167,4.2e-05
0.000173,4.5e-05
0.000172,0.000101
0.000318,6.3e-05
0.000149,9.2e-05
0.00021,4.4e-05
0.000372,4.3e-05
0.000175,4.1e-05
9.7e-05,4.4e-05
0.000171,4.4e-05
0.000198,4.2e-05
0.000167,4.3e-05
0.000169,4.3e-05
9.7e-05,4.1e-05
0.000168,3.9e-05
0.000167,4e-05
0.000169,4e-05
0.000164,4.2e-05
9e-05,4.3e-05
0.000169,3.8e-05
0.000164,4.1e-05
0.000163,4e-05
9e-05,4.1e-05
0.000164,3.9e-05
0.000168,4e-05
0.000165,4e-05
0.000166,4e-05
9.5e-05,3.8e-05
0.000167,3.9e-05
0.000167,3.9e-05
0.000163,3.9e-05
8.9e-05,3.9e-05
0.000165,3.9e-05
0.000165,4.1e-05
0.000162,3.9e-05
0.000168,3.9e-05
8.7e-05,3.8e-05
0.0002,3.9e-05
0.000164,4e-05
0.000162,3.9e-05
8.8e-05,3.8e-05
0.000163,3.9e-05
0.000164,4e-05
0.000164,4e-05
0.000162,3.9e-05
0.000121,5.9e-05
0.000287,4.2e-05
0.000176,4.3e-05
0.000696,7e-05
0.000267,5.6e-05
0.00011,7.1e-05
0.0002,3.9e-05
0.000331,6.2e-05
0.000313,6.6e-05
0.000194,4.3e-05
0.000206,4.3e-05
0.000172,4.1e-05
0.000167,4e-05
0.000166,4.1e-05
9.4e-05,4.2e-05
0.000167,4e-05
0.000167,4e-05
0.000165,4.2e-05
8.9e-05,4e-05
0.000165,4e-05
0.000166,4e-05
0.000193,4.1e-05
0.000166,4e-05
8.8e-05,4e-05
0.000164,4e-05
0.000164,4e-05
0.000164,3.9e-05
9e-05,3.9e-05
0.000162,3.9e-05
0.000164,3.9e-05
0.000163,3.9e-05
0.000168,4e-05
8.9e-05,4.1e-05
0.000163,3.9e-05
0.000165,4.1e-05
0.000168,4e-05
0.000166,4.3e-05
9e-05,3.9e-05
0.000164,4.1e-05
0.000171,4.1e-05
0.000645,9.9e-05
0.000186,7.8e-05
0.000346,6.9e-05
0.000284,6e-05
0.000326,5.4e-05
0.000464,5e-05
0.000112,5e-05
0.000185,4.7e-05
0.00038,7.5e-05
0.000313,7e-05
0.000155,8.5e-05
0.000302,0.000275
0.000409,8.1e-05
0.000341,7.2e-05
0.000327,8e-05
0.000194,7.6e-05
0.00033,9e-05
0.000303,0.00012
0.0003,7.9e-05
0.000212,9.1e-05
0.000305,8.3e-05
0.00028,6.8e-05
0.000317,7.6e-05
0.000313,9.3e-05
0.000192,7.9e-05
0.000302,8.6e-05
0.000294,7.6e-05
0.00031,6.7e-05
0.0003,7.4e-05
0.00019,6.6e-05
0.000339,6.7e-05
0.00028,9.8e-05
0.000235,4.7e-05
9.9e-05,4.6e-05
0.000172,4.1e-05
0.00017,4.4e-05
0.000165,4.5e-05
0.000169,4.1e-05
9.5e-05,4.2e-05
0.000171,4e-05
0.000167,4.2e-05
0.000203,4.1e-05
9.3e-05,4e-05
0.000164,3.9e-05
0.000165,4.1e-05
0.000162,4e-05
0.000164,4e-05
8.9e-05,4.1e-05
0.000415,4.3e-05
0.000169,4.3e-05
0.000164,4e-05
9.5e-05,4.2e-05
0.00017,4e-05
0.000175,4e-05
0.000166,4e-05
0.000167,4.2e-05
9.2e-05,4.4e-05
0.000165,3.9e-05
0.000182,4e-05
0.000164,4e-05
0.000165,4e-05
9.6e-05,9.4e-05
0.000281,6.7e-05
0.000245,6.1e-05
0.000237,7e-05
0.000147,6.1e-05
0.000242,6.4e-05
0.000248,6.7e-05
0.000241,6.1e-05
0.000245,6.4e-05
0.00014,6.3e-05
0.000309,6.5e-05
0.000246,6.3e-05
0.000239,6.3e-05
0.000137,6.1e-05
0.000242,6.2e-05
0.000236,6.5e-05
0.00025,6.4e-05
0.000692,7.8e-05
0.000161,7.7e-05
0.000278,7.1e-05
0.00028,0.000109
0.000266,7.3e-05
0.000199,5.5e-05
0.000284,6.8e-05
0.00029,7.1e-05
0.000265,0.000106
0.000224,4.7e-05
9.6e-05,4.6e-05
0.000178,4.5e-05
0.000434,4.5e-05
0.000188,7.8e-05
0.000292,0.000126
0.000158,7e-05
0.000264,6.7e-05
0.000259,6.6e-05
0.000258,6.7e-05
0.000154,7.3e-05
0.000258,7e-05
0.000256,7e-05
0.000257,7.3e-05
0.00025,6.7e-05
0.000149,6.7e-05
0.000261,6.5e-05
0.000325,7.4e-05
0.000254,7.2e-05
0.000162,6.5e-05
0.000262,7.5e-05
0.000257,7e-05
0.000257,6.9e-05
0.000254,6.9e-05
0.00015,7.1e-05
0.000259,7.5e-05
0.000261,7.4e-05
0.000262,7.2e-05
0.000153,0.000154
0.000255,7.1e-05
0.000259,6.9e-05
0.000263,7e-05
0.000264,6.6e-05
0.000154,7.2e-05
0.000259,6.9e-05
0.000256,7.6e-05
0.000259,7e-05
0.000263,7.2e-05
0.000153,6.8e-05
0.000346,0.000625
0.000368,8e-05
0.000263,7.1e-05
0.000154,8.2e-05
0.000474,8.6e-05
0.000301,8.1e-05
0.000582,7.6e-05
0.000259,6.7e-05
0.000163,7.8e-05
0.000264,7.8e-05
0.000257,7.8e-05
0.00027,7.8e-05
0.000162,7.7e-05
0.000264,7.7e-05
0.000264,9.4e-05
0.000267,7.6e-05
0.000275,7.7e-05
0.000166,7.8e-05
0.000273,8.3e-05
0.000271,8e-05
0.000388,8.2e-05
0.000167,8.5e-05
0.000476,8.8e-05
